nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-11;5.019999980926514;;20.61400032043457;;24.352399826049805
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-11;315.49700927734375;;849.6959838867188;;37.13059997558594
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-11;25.865999221801758;;30.798999786376953;;83.98320007324219
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-11;679.4010009765625;;1564.512939453125;;43.42570114135742
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-11;111.43000030517578;;228.0189971923828;;48.86869812011719
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-01-11;475.8869934082031;;3894.239013671875;;12.22029972076416
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-01-11;336.6409912109375;;3372.027099609375;;9.98330020904541
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-11;472.95001220703125;;1524.1510009765625;;31.030399322509766
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-11;137.54800415039062;;424.2130126953125;;32.42430114746094
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-11;358.6080017089844;;1424.634033203125;;25.171899795532227
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2021-01-11;21.770999908447266;;27.274999618530273;;79.82029724121094
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-11;1949.6409912109375;;21816.111328125;;8.936699867248535
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2021-01-11;117.13400268554688;;206.75799560546875;;56.6526985168457
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-11;26.009000778198242;;112.63600158691406;;23.09119987487793
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-11;536.22998046875;;799.9619750976562;;67.03189849853516
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-11;6938.59912109375;;35033.36328125;;19.805700302124023
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-11;1820.968994140625;;5934.4267578125;;30.684799194335938
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2021-01-11;84.14199829101562;;376.5270080566406;;22.346900939941406
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-11;79.12000274658203;;102.27200317382812;;77.36229705810547
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-01-11;273.7099914550781;;400.218994140625;;68.39009857177734
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2021-01-11;1964.1810302734375;;3680.138916015625;;53.372501373291016
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-11;764.3989868164062;417.8630065917969;1982.135009765625;1006.1719970703125;38.56439971923828
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-01-11;1804.6920166015625;;3415.156982421875;;52.84360122680664
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-11;1590.906005859375;;15642.1142578125;;10.170700073242188
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-11;464.6820068359375;;1195.0240478515625;;38.884700775146484
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2021-01-11;14.081999778747559;;20.68600082397461;;68.07499694824219
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-01-11;709.9940185546875;;4115.205078125;;17.252899169921875
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-11;416.135009765625;;481.5260009765625;;86.41999816894531
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-11;1279.8590087890625;;4341.56396484375;;29.47920036315918
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-11;302.9840087890625;;891.947021484375;;33.96879959106445
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2021-01-11;103.49700164794922;;558.31298828125;;18.537500381469727
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-11;756.3250122070312;;5357.2861328125;;14.11769962310791
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2021-01-11;64.61199951171875;112.38300323486328;259.9280090332031;451.7430114746094;24.85770034790039
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-11;149.0749969482422;;268.2449951171875;;55.57419967651367
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-11;2458.14892578125;;22650.265625;;10.85260009765625
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-11;1294.64404296875;;4494.10888671875;;28.807600021362305
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-11;495.15399169921875;;1724.18701171875;;28.71809959411621
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2021-01-11;932.0750122070312;;2916.330078125;;31.960500717163086
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2021-01-11;298.1860046386719;;328.6090087890625;;90.74189758300781
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-01-11;66.1969985961914;79.87000274658203;109.01499938964844;145.0189971923828;60.722801208496094
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2021-01-11;10.230999946594238;;12.763999938964844;;80.15509796142578
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-01-11;799.2520141601562;;1825.697021484375;;43.77790069580078
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-11;6.665999889373779;;10.050999641418457;;66.3218002319336
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-11;67.2229995727539;117.86199951171875;283.57501220703125;483.9639892578125;23.70549964904785
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-11;10.968000411987305;44.09199905395508;11.239999771118164;42.83599853515625;97.5801010131836
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-01-11;17.187000274658203;;57.483001708984375;;29.89929962158203
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-11;634.3989868164062;;6559.416015625;;9.671600341796875
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-11;879.3300170898438;;3403.291015625;;25.837600708007812
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-01-11;0.0;;259.0920104980469;;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-11;196.15699768066406;;445.9570007324219;;43.985599517822266
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-11;270.7019958496094;;378.2510070800781;;71.56680297851562
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-11;720.7319946289062;;4999.43310546875;;14.416299819946289
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-11;128.21800231933594;;453.03399658203125;;28.302099227905273
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-01-11;6551.56689453125;2190.969970703125;34798.828125;6529.7080078125;18.82699966430664
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;;;2021-01-11;503.17498779296875;;875.1439819335938;;57.496299743652344
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-01-11;14519.87109375;;30048.21875;;48.3218994140625
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-01-11;1241.0;;2320.345947265625;;53.4833984375
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-11;1071.9610595703125;8164.5888671875;2347.02294921875;16013.0;45.67319869995117
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2021-01-11;1985.1309814453125;;7686.39013671875;;25.82659912109375
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-12;609.2410278320312;;4328.18115234375;;14.07610034942627
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-01-12;1419.6419677734375;;2713.259033203125;;52.3223991394043
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2021-01-12;131.36599731445312;;776.4949951171875;;16.917800903320312
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-12;197.68099975585938;;2991.337890625;;6.608399868011475
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-12;855.8939819335938;;2741.81005859375;;31.216400146484375
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-01-12;1518.738037109375;;2393.97607421875;;63.439998626708984
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2021-01-12;59.040000915527344;;264.1130065917969;;22.35409927368164
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-12;5.853000164031982;;20.61400032043457;;28.393299102783203
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-12;315.52398681640625;;849.6959838867188;;37.1338005065918
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-12;27.625;;30.798999786376953;;89.69450378417969
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-12;691.5380249023438;;1564.512939453125;;44.201499938964844
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-12;106.91300201416016;;228.0189971923828;;46.88779830932617
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-01-12;477.02801513671875;;3894.239013671875;;12.249600410461426
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-01-12;337.29901123046875;;3372.027099609375;;10.002900123596191
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-12;475.760009765625;;1524.1510009765625;;31.214799880981445
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-12;134.6929931640625;;424.2130126953125;;31.751300811767578
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-12;356.36199951171875;;1424.634033203125;;25.014299392700195
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2021-01-12;21.89299964904785;;27.274999618530273;;80.2676010131836
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-12;1984.071044921875;;21816.111328125;;9.094499588012695
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2021-01-12;116.67900085449219;;206.75799560546875;;56.43259811401367
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-12;25.110000610351562;;112.63600158691406;;22.293100357055664
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-12;557.9010009765625;;799.9619750976562;;69.74089813232422
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-12;7060.373046875;;35033.36328125;;20.15329933166504
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-12;1781.4410400390625;;5934.4267578125;;30.018800735473633
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2021-01-12;80.89099884033203;;376.5270080566406;;21.48349952697754
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-12;72.81099700927734;;102.27200317382812;;71.19349670410156
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-01-12;275.83099365234375;;400.218994140625;;68.91999816894531
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2021-01-12;2016.5050048828125;;3680.138916015625;;54.7943000793457
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-12;759.89697265625;415.54901123046875;1982.135009765625;1006.1719970703125;38.33729934692383
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-01-12;1811.18603515625;;3415.156982421875;;53.03379821777344
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-12;1594.10205078125;;15642.1142578125;;10.191100120544434
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-12;471.3760070800781;;1195.0240478515625;;39.44490051269531
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2021-01-12;14.392000198364258;;20.68600082397461;;69.57360076904297
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-01-12;716.3720092773438;;4115.205078125;;17.407899856567383
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-12;413.14898681640625;;481.5260009765625;;85.79989624023438
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-12;1295.06396484375;;4341.56396484375;;29.82939910888672
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-12;298.38800048828125;;891.947021484375;;33.4536018371582
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2021-01-12;102.6989974975586;;558.31298828125;;18.394500732421875
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-12;758.468017578125;;5357.2861328125;;14.157699584960938
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2021-01-12;63.79600143432617;110.9800033569336;259.9280090332031;451.7430114746094;24.543699264526367
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-12;154.3300018310547;;268.2449951171875;;57.533199310302734
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-12;2479.9609375;;22650.265625;;10.94890022277832
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-12;1316.2840576171875;;4494.10888671875;;29.289100646972656
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-12;487.27398681640625;;1724.18701171875;;28.26110076904297
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2021-01-12;920.5390014648438;;2916.330078125;;31.565000534057617
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2021-01-12;296.8630065917969;;328.6090087890625;;90.33930206298828
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-01-12;62.861000061035156;75.81500244140625;109.01499938964844;145.0189971923828;57.66270065307617
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2021-01-12;10.204000473022461;;12.763999938964844;;79.943603515625
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-01-12;788.43701171875;;1825.697021484375;;43.18550109863281
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-12;6.816999912261963;;10.050999641418457;;67.8240966796875
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-12;68.30699920654297;119.73200225830078;283.57501220703125;483.9639892578125;24.087799072265625
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-12;11.430000305175781;45.909000396728516;11.239999771118164;42.83599853515625;101.69039916992188
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-01-12;17.187000274658203;;57.483001708984375;;29.89929962158203
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-12;643.4829711914062;;6559.416015625;;9.810099601745605
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-12;887.6489868164062;;3403.291015625;;26.08209991455078
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-01-12;0.0;;259.0920104980469;;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-12;200.0970001220703;;445.9570007324219;;44.86909866333008
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-12;263.33099365234375;;378.2510070800781;;69.61810302734375
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-12;728.6820068359375;;4999.43310546875;;14.575300216674805
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-12;116.11199951171875;;453.03399658203125;;25.629899978637695
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-01-12;6517.619140625;2178.281982421875;34798.828125;6529.7080078125;18.729400634765625
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;;;2021-01-12;498.5849914550781;;875.1439819335938;;56.9718017578125
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-01-12;14577.0751953125;;30048.21875;;48.512298583984375
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-01-12;1264.4649658203125;;2320.345947265625;;54.49470138549805
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-12;1078.68896484375;8209.3271484375;2347.02294921875;16013.0;45.95989990234375
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2021-01-12;1954.6949462890625;;7686.39013671875;;25.430599212646484
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-13;584.6900024414062;;4328.18115234375;;13.508899688720703
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-01-13;1439.60595703125;;2713.259033203125;;53.05820083618164
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2021-01-13;133.82200622558594;;776.4949951171875;;17.234100341796875
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-13;195.96099853515625;;2991.337890625;;6.550899982452393
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-13;854.9990234375;;2741.81005859375;;31.183700561523438
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-01-13;1518.738037109375;;2393.97607421875;;63.439998626708984
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2021-01-13;60.51300048828125;;264.1130065917969;;22.911800384521484
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-13;5.298999786376953;;20.61400032043457;;25.705799102783203
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-13;315.99200439453125;;849.6959838867188;;37.18880081176758
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-13;28.26799964904785;;30.798999786376953;;91.7822036743164
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-13;704.052001953125;;1564.512939453125;;45.001399993896484
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-13;97.44999694824219;;228.0189971923828;;42.737701416015625
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-01-13;473.6059875488281;;3894.239013671875;;12.161700248718262
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-01-13;338.60198974609375;;3372.027099609375;;10.041500091552734
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-13;491.71099853515625;;1524.1510009765625;;32.26129913330078
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-13;131.86099243164062;;424.2130126953125;;31.08370018005371
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-13;344.5539855957031;;1424.634033203125;;24.185400009155273
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2021-01-13;22.014999389648438;;27.274999618530273;;80.71489715576172
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-13;2014.8349609375;;21816.111328125;;9.23550033569336
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2021-01-13;114.9749984741211;;206.75799560546875;;55.60850143432617
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-13;24.222000122070312;;112.63600158691406;;21.50469970703125
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-13;542.0499877929688;;799.9619750976562;;67.7594985961914
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-13;7211.5478515625;;35033.36328125;;20.584800720214844
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-13;1756.385986328125;;5934.4267578125;;29.596599578857422
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2021-01-13;78.38800048828125;;376.5270080566406;;20.818700790405273
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-13;72.79100036621094;;102.27200317382812;;71.17389678955078
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-01-13;277.4320068359375;;400.218994140625;;69.31999969482422
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2021-01-13;2061.472900390625;;3680.138916015625;;56.01620101928711
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-13;755.0059814453125;413.03399658203125;1982.135009765625;1006.1719970703125;38.09049987792969
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-01-13;1818.02197265625;;3415.156982421875;;53.2338981628418
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-13;1627.4010009765625;;15642.1142578125;;10.404000282287598
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-13;479.3169860839844;;1195.0240478515625;;40.10940170288086
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2021-01-13;14.826000213623047;;20.68600082397461;;71.67169952392578
