nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-09-05;1414.8690185546875;;4115.205078125;;34.381500244140625
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-09-05;428.2690124511719;;481.5260009765625;;88.94000244140625
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-09-05;1933.5970458984375;;4341.56396484375;;44.53689956665039
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-09-05;474.6319885253906;;891.947021484375;;53.2130012512207
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2020-09-05;234.66099548339844;;558.31298828125;;42.030399322509766
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-09-05;1401.800048828125;;5357.2861328125;;26.166200637817383
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2020-09-05;209.24899291992188;361.4200134277344;259.9280090332031;451.7430114746094;80.50270080566406
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-05;184.06199645996094;;268.2449951171875;;68.61710357666016
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-05;8731.21484375;;22650.265625;;38.54800033569336
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-09-05;1463.3990478515625;;4494.10888671875;;32.562599182128906
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-09-05;1278.39697265625;;1724.18701171875;;74.1448974609375
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2020-09-05;2481.093017578125;;2916.330078125;;85.07589721679688
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2020-09-05;477.5639953613281;;328.6090087890625;;145.3289031982422
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-09-05;66.75499725341797;86.6259994506836;109.01499938964844;145.0189971923828;61.23469924926758
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2020-09-05;6.197999954223633;;12.763999938964844;;48.55839920043945
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-09-05;768.8619995117188;;1825.697021484375;;42.11330032348633
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-09-05;4.394999980926514;;10.050999641418457;;43.72700119018555
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-09-05;158.2689971923828;273.7019958496094;283.57501220703125;483.9639892578125;55.8120002746582
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-09-05;2.861999988555908;11.295000076293945;11.239999771118164;42.83599853515625;25.462600708007812
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-09-05;17.374000549316406;;57.483001708984375;;30.224599838256836
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-05;2780.455078125;;6559.416015625;;42.38880157470703
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-09-05;1708.886962890625;;3403.291015625;;50.212799072265625
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-09-05;112.5790023803711;;259.0920104980469;;43.45140075683594
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-09-05;143.3719940185547;;445.9570007324219;;32.14929962158203
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-09-05;335.093994140625;;378.2510070800781;;88.59040069580078
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-05;2902.967041015625;;4999.43310546875;;58.06589889526367
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-09-05;110.33999633789062;;453.03399658203125;;24.35580062866211
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-09-05;11493.2236328125;4048.14599609375;34798.828125;6529.7080078125;33.0275993347168
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;;;2020-09-05;70.74700164794922;;875.1439819335938;;8.083999633789062
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-09-05;22209.9140625;;30048.21875;;73.91419982910156
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-09-05;1440.5179443359375;;2320.345947265625;;62.082000732421875
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-09-05;1674.0689697265625;12025.3515625;2347.02294921875;16013.0;71.32730102539062
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2020-09-05;5438.43408203125;;7686.39013671875;;70.75409698486328
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-09-06;1301.6710205078125;;4328.18115234375;;30.07430076599121
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-09-06;2140.06591796875;;2713.259033203125;;78.87439727783203
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2020-09-06;372.8909912109375;;776.4949951171875;;48.022300720214844
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-09-06;1665.3289794921875;;2991.337890625;;55.67169952392578
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-06;1209.095947265625;;2741.81005859375;;44.0984992980957
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-09-06;1680.571044921875;;2393.97607421875;;70.19999694824219
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2020-09-06;160.24600219726562;;264.1130065917969;;60.673301696777344
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-06;7.090000152587891;;20.61400032043457;;34.394100189208984
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-09-06;472.1990051269531;;849.6959838867188;;55.57270050048828
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-06;20.371000289916992;;30.798999786376953;;66.14179992675781
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-09-06;1095.4549560546875;;1564.512939453125;;70.0188980102539
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-09-06;56.292999267578125;;228.0189971923828;;24.68790054321289
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-09-06;2158.68798828125;;3894.239013671875;;55.432899475097656
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-09-06;1412.364013671875;;3372.027099609375;;41.884700775146484
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-06;804.22900390625;;1524.1510009765625;;52.76570129394531
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-06;245.10699462890625;;424.2130126953125;;57.77920150756836
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-06;471.36700439453125;;1424.634033203125;;33.08689880371094
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2020-09-06;26.94099998474121;;27.274999618530273;;98.77539825439453
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-06;6536.15185546875;;21816.111328125;;29.9601993560791
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2020-09-06;212.94200134277344;;206.75799560546875;;102.99089813232422
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-06;48.32699966430664;;112.63600158691406;;42.90549850463867
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-09-06;345.6719970703125;;799.9619750976562;;43.21110153198242
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-09-06;15869.0537109375;;35033.36328125;;45.297000885009766
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-09-06;2985.198974609375;;5934.4267578125;;50.3031005859375
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2020-09-06;154.42999267578125;;376.5270080566406;;41.01430130004883
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-09-06;107.22599792480469;;102.27200317382812;;104.84390258789062
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-09-06;219.88099670410156;;400.218994140625;;54.94020080566406
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2020-09-06;2432.0458984375;;3680.138916015625;;66.08570098876953
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-09-06;1138.083984375;605.7160034179688;1982.135009765625;1006.1719970703125;57.41709899902344
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-09-06;2743.68798828125;;3415.156982421875;;80.3386001586914
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-06;5504.19482421875;;15642.1142578125;;35.18830108642578
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-09-06;458.8370056152344;;1195.0240478515625;;38.395599365234375
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2020-09-06;13.954000473022461;;20.68600082397461;;67.456298828125
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-09-06;1409.3160400390625;;4115.205078125;;34.24660110473633
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-09-06;428.2690124511719;;481.5260009765625;;88.94000244140625
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-09-06;1853.196044921875;;4341.56396484375;;42.685001373291016
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-09-06;480.9849853515625;;891.947021484375;;53.92530059814453
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2020-09-06;233.218994140625;;558.31298828125;;41.772098541259766
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-09-06;1289.779052734375;;5357.2861328125;;24.075199127197266
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2020-09-06;205.73800659179688;355.58099365234375;259.9280090332031;451.7430114746094;79.15190124511719
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-06;197.49600219726562;;268.2449951171875;;73.62519836425781
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-06;8681.0146484375;;22650.265625;;38.32630157470703
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-09-06;1452.843017578125;;4494.10888671875;;32.327701568603516
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-09-06;1271.9620361328125;;1724.18701171875;;73.77169799804688
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2020-09-06;2484.702880859375;;2916.330078125;;85.19969940185547
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2020-09-06;476.510986328125;;328.6090087890625;;145.0084991455078
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-09-06;67.87200164794922;87.9990005493164;109.01499938964844;145.0189971923828;62.259300231933594
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2020-09-06;7.035999774932861;;12.763999938964844;;55.12379837036133
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-09-06;768.8779907226562;;1825.697021484375;;42.114200592041016
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-09-06;4.315000057220459;;10.050999641418457;;42.93109893798828
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-09-06;156.4929962158203;270.7149963378906;283.57501220703125;483.9639892578125;55.18579864501953
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-09-06;2.3570001125335693;9.3149995803833;11.239999771118164;42.83599853515625;20.96980094909668
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-09-06;16.812999725341797;;57.483001708984375;;29.248600006103516
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-06;2773.6201171875;;6559.416015625;;42.28459930419922
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-09-06;1714.35205078125;;3403.291015625;;50.3734016418457
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-09-06;111.64299774169922;;259.0920104980469;;43.0900993347168
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-09-06;142.45199584960938;;445.9570007324219;;31.94300079345703
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-09-06;326.781005859375;;378.2510070800781;;86.3926010131836
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-06;2953.739013671875;;4999.43310546875;;59.08150100708008
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-09-06;125.16400146484375;;453.03399658203125;;27.627899169921875
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-09-06;11459.595703125;4033.87890625;34798.828125;6529.7080078125;32.930999755859375
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;;;2020-09-06;73.02799987792969;;875.1439819335938;;8.34469985961914
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-09-06;22102.091796875;;30048.21875;;73.5553970336914
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-09-06;1445.1739501953125;;2320.345947265625;;62.28269958496094
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-09-06;1666.947998046875;11982.2177734375;2347.02294921875;16013.0;71.0239028930664
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2020-09-06;5394.97119140625;;7686.39013671875;;70.1885986328125
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-09-07;1286.3060302734375;;4328.18115234375;;29.71929931640625
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-09-07;2131.4189453125;;2713.259033203125;;78.55570220947266
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2020-09-07;369.84600830078125;;776.4949951171875;;47.63019943237305
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-09-07;1642.85205078125;;2991.337890625;;54.9202995300293
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-07;1198.7430419921875;;2741.81005859375;;43.72090148925781
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-09-07;1678.4169921875;;2393.97607421875;;70.11000061035156
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2020-09-07;159.25;;264.1130065917969;;60.296199798583984
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-07;7.383999824523926;;20.61400032043457;;35.8203010559082
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-09-07;468.8110046386719;;849.6959838867188;;55.17399978637695
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-07;20.21500015258789;;30.798999786376953;;65.63520050048828
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-09-07;1085.748046875;;1564.512939453125;;69.39849853515625
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-09-07;67.59200286865234;;228.0189971923828;;29.64310073852539
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-09-07;2171.9970703125;;3894.239013671875;;55.774600982666016
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-09-07;1415.4659423828125;;3372.027099609375;;41.97669982910156
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-07;796.6810302734375;;1524.1510009765625;;52.27050018310547
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-07;248.16299438476562;;424.2130126953125;;58.49959945678711
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-07;461.15899658203125;;1424.634033203125;;32.37030029296875
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2020-09-07;26.875;;27.274999618530273;;98.53350067138672
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-07;6467.14208984375;;21816.111328125;;29.64389991760254
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2020-09-07;212.96600341796875;;206.75799560546875;;103.00250244140625
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-07;46.095001220703125;;112.63600158691406;;40.92390060424805
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-09-07;337.0459899902344;;799.9619750976562;;42.1328010559082
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-09-07;15793.7080078125;;35033.36328125;;45.08190155029297
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-09-07;2918.985107421875;;5934.4267578125;;49.18730163574219
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2020-09-07;152.81199645996094;;376.5270080566406;;40.584598541259766
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-09-07;113.4749984741211;;102.27200317382812;;110.9541015625
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-09-07;217.9600067138672;;400.218994140625;;54.460201263427734
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2020-09-07;2447.197998046875;;3680.138916015625;;66.49739837646484
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-09-07;1134.406982421875;603.905029296875;1982.135009765625;1006.1719970703125;57.23160171508789
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-09-07;2736.135009765625;;3415.156982421875;;80.11740112304688
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-07;5355.1162109375;;15642.1142578125;;34.235198974609375
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-09-07;452.93798828125;;1195.0240478515625;;37.902000427246094
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2020-09-07;14.755999565124512;;20.68600082397461;;71.33329772949219
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-09-07;1404.5560302734375;;4115.205078125;;34.13090133666992
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-09-07;427.9800109863281;;481.5260009765625;;88.87989807128906
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-09-07;1784.4639892578125;;4341.56396484375;;41.101898193359375
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-09-07;494.7749938964844;;891.947021484375;;55.47129821777344
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2020-09-07;231.61199951171875;;558.31298828125;;41.48429870605469
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-09-07;1154.5389404296875;;5357.2861328125;;21.550800323486328
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2020-09-07;200.9550018310547;347.5950012207031;259.9280090332031;451.7430114746094;77.31179809570312
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-07;210.05299377441406;;268.2449951171875;;78.306396484375
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-07;8629.388671875;;22650.265625;;38.0984001159668
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-09-07;1441.904052734375;;4494.10888671875;;32.08430099487305
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-09-07;1265.5269775390625;;1724.18701171875;;73.39849853515625
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2020-09-07;2492.22705078125;;2916.330078125;;85.45760345458984
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2020-09-07;475.9849853515625;;328.6090087890625;;144.84840393066406
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-09-07;70.6760025024414;91.51599884033203;109.01499938964844;145.0189971923828;64.8313980102539
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2020-09-07;7.794000148773193;;12.763999938964844;;61.062400817871094
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-09-07;768.1820068359375;;1825.697021484375;;42.07609939575195
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-09-07;3.390000104904175;;10.050999641418457;;33.72800064086914
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-09-07;154.7449951171875;267.7650146484375;283.57501220703125;483.9639892578125;54.56930160522461
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-09-07;1.8480000495910645;7.308000087738037;11.239999771118164;42.83599853515625;16.441299438476562
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-09-07;16.25200080871582;;57.483001708984375;;28.2726993560791
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-09-07;2763.114013671875;;6559.416015625;;42.1244010925293
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-09-07;1718.79296875;;3403.291015625;;50.50389862060547
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-09-07;110.36900329589844;;259.0920104980469;;42.5984001159668
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-09-07;141.48800659179688;;445.9570007324219;;31.7268009185791
